#OTU ID	10781.Cage2.male.WT4	10781.Cage2.male.WT5	10781.Cage3.male.WT6	10781.Cage1.female.WT1	10781.Cage1.female.WT2	10781.Cage1.female.WT3	10781.Cage1.female.WT4	10781.Cage1.female.WT5	10781.Cage2.male.WT1	10781.Cage2.male.WT2	10781.Cage2.male.WT3	10781.Cage4.female.WT10	10781.Cage5.female.WT11	10781.Cage6.male.WT11	10781.Cage3.male.WT7	10781.Cage3.male.WT8	10781.Cage3.male.WT9	10781.Cage3.male.WT10	10781.Cage4.female.WT6	10781.Cage4.female.WT7	10781.Cage4.female.WT8	10781.Cage4.female.WT9	10781.Cage6.male.WT12	10781.Cage6.male.WT13	10781.Cage6.male.WT14	10781.Cage6.male.WT15	10781.Cage12.male.Ja1	10781.Cage14.male.WT18	10781.Cage14.male.WT19	10781.Cage14.male.WT20	10781.Cage12.male.Ja2	10781.Cage12.male.Ja3	10781.Cage12.male.Ja4	10781.Cage13.male.Ja5	10781.Cage13.male.Ja6	10781.Cage13.male.Ja7	10781.Cage14.male.WT16	10781.Cage14.male.WT17	10781.Cage16.male.WT29	10781.Cage16.male.WT30	10781.Cage17.female.WT12	10781.Cage15.male.WT21	10781.Cage15.male.WT22	10781.Cage15.male.WT23	10781.Cage15.male.WT24	10781.Cage15.male.WT25	10781.Cage16.male.WT26	10781.Cage16.male.WT27	10781.Cage16.male.WT28	10781.Cage17.female.WT13	10781.Cage18.male.WT31	10781.Cage25.female.Ja1	10781.Cage26.female.Ja10	10781.Cage27.male.Ja8	10781.Cage27.male.Ja9	10781.Cage25.female.Ja2	10781.Cage25.female.Ja3	10781.Cage25.female.Ja4	10781.Cage25.female.Ja5	10781.Cage26.female.Ja6	10781.Cage26.female.Ja7	10781.Cage26.female.Ja8	10781.Cage26.female.Ja9	10781.Cage27.male.Ja10	10781.Cage28.male.Ja11	10781.Cage28.male.Ja12	10781.Cage28.male.Ja13	10781.Cage29.male.Ja14	10781.Cage29.male.Ja15	10781.Cage29.male.Ja16	10781.Cage58.female.WT21	10781.Cage59.female.WT22	10781.Cage59.female.WT23	10781.Cage57.female.WT14	10781.Cage57.female.WT15	10781.Cage57.female.WT16	10781.Cage57.female.WT17	10781.Cage58.female.WT18	10781.Cage58.female.WT19	10781.Cage58.female.WT20	10781.Cage59.female.WT24	10781.Cage59.female.WT25	10781.Cage60.male.WT32	10781.Cage60.male.WT33	10781.Cage61.male.WT34	10781.Cage61.male.WT35
350.1999;3.6845	0	499.3416367	0	0	0	0	0	0	0	0	166.9247753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.62348845	0	0	0	0	0	0	0
357.2118;2.9682	318.5101421	596.9850853	402.7151008	401.5900423	404.7789886	173.2369906	89.47041276	256.1728014	194.9961591	445.7385057	220.7995647	440.909975	369.6245067	98.40651982	233.2306616	450.6189606	506.0630499	398.0166242	219.3818233	154.6262289	253.3678419	210.9446399	240.5280422	376.9131554	316.0288533	293.9256443	300.3587749	381.6290452	404.103331	366.3779497	113.3775902	0	0	0	0	291.8895952	110.2893584	231.757294	204.5669153	0	235.3841509	241.5122172	302.0360176	0	260.385085	543.3789347	407.8699345	302.9718581	207.3542986	345.6802298	305.7999104	216.8985322	387.1583903	414.4592431	376.9687407	336.2684374	199.5768186	220.1811052	124.1317218	542.5328559	610.9151211	708.2969722	242.112217	286.0765467	573.9004448	699.6182705	351.2722865	264.5428166	155.8209546	351.3904161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355.2159;6.9927	689.9301992	452.4716125	58.26862428	326.7377042	117.3929345	293.9114611	466.3400989	336.0447905	167.9766246	707.4929436	474.4715437	326.9737197	295.0036134	647.9963629	622.219719	388.3236295	217.2113809	398.1310187	363.1947826	586.5171753	217.9038502	412.0353766	364.2150573	356.4789048	320.536416	303.6862364	876.2685347	370.9805496	189.4803757	66.96160428	1733.77105	795.6596299	1544.367619	1044.064219	1426.136549	803.9406278	376.713797	1477.044467	274.2971651	0	433.4390536	164.9114726	167.3129996	0	314.1480003	348.5539947	700.9457719	227.4826587	217.9753007	269.7787662	198.0012382	115.8333376	765.2078975	1133.849275	163.248382	315.4203366	165.069653	641.6250183	811.4241722	521.1452709	561.6307786	516.189636	608.1113764	1135.633716	421.3271644	199.6962012	577.7858946	350.2743787	1090.136578	293.1008586	215.8292031	223.9540862	111.79924	382.0617302	129.7470101	82.84065007	190.8598491	96.69550473	174.8358641	202.0943539	69.24315575	142.027298	178.5086427	213.7823833	124.5407264	188.2164558
429.3767;10.3799	0	460.3437168	0	5240.833199	0	0	0	30.65179813	0	0	951.8120503	0	0	0	86.20021112	0	0	0	135.7726305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.1782712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
335.2194;5.7109	325.7292529	295.1927548	94.77414881	0	0	0	82.55989671	197.0241897	196.4073469	0	418.960504	0	91.35688755	262.1987949	217.8030345	0	91.15206406	91.58431222	0	180.4797505	109.3980692	0	678.0308983	119.5636882	0	79.69295951	394.2202086	0	57.02854884	92.19724961	217.4967492	141.7317327	0	154.5875674	199.1487099	250.40013	133.0639978	208.9459108	87.83970283	0	160.6626739	60.25778591	64.6475875	0	0	77.53269963	239.7963094	129.0474957	70.64130277	93.14362697	63.52832001	177.0563364	216.3127326	163.084152	147.3712643	111.7037398	34.12610439	0	100.5935895	185.2600108	166.272644	170.5516585	187.9699312	172.0157161	0	56.00672492	61.39553371	0	252.1789728	58.91180661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
489.2559;3.3037	87.88540836	493.5402341	332.772691	0	111.4134233	0	116.1485898	353.6526267	922.4699271	488.0888784	272.3244362	283.6235755	323.1753506	220.7958272	85.1831439	187.1245048	174.1804733	172.5704144	155.9205314	331.8800792	347.562798	158.8987595	78.44565758	357.9058982	204.7155338	0	485.9903939	159.8498778	270.2213736	255.888624	84.43909838	0	0	0	0	0	0	119.2979158	0	0	54.09403662	308.2029456	205.6913761	0	132.927794	171.0384547	319.4916179	0	0	162.4660429	91.30747926	0	153.2971017	445.867829	285.350518	42.55322068	167.7227977	82.35400521	132.8501508	347.8976223	762.241652	859.6508624	415.3475916	124.9225932	99.28506626	54.14887313	114.2952454	302.0073035	385.5118454	479.0944335	219.2579645	0	0	0	0	97.77971794	0	0	79.86975626	0	561.1077843	88.12551482	0	0	0	0
439.3569;6.3551	793.570828	529.5257696	42.88562734	1084.289606	138.7866782	455.7025557	396.4763867	366.2696355	523.3275027	467.3887642	257.8956917	203.1953869	781.6266348	979.2675443	812.0858841	281.6657282	111.399588	533.6100457	222.1840503	320.0523461	158.4387341	432.7486765	1367.18577	196.2988079	153.2358111	281.7946394	1188.811071	269.5623203	195.9553648	111.5503595	2264.852775	359.1651712	1216.124	277.3422906	2038.775582	1123.536818	762.5717576	2428.36542	221.1936926	0	79.49820047	192.1804679	68.57388629	2294.435511	202.3737412	299.639025	997.7430098	143.1854314	176.2405661	218.5729877	52.21003203	90.34389499	1778.439376	1098.238467	106.5949133	721.7026797	115.4529271	863.6470117	752.0193107	656.230818	837.1451168	847.8352762	1029.349117	1461.825377	735.9767121	123.2865797	339.6742706	158.995306	620.4509643	138.1351015	56.61427002	497.2758808	155.2277965	971.5623726	461.050023	340.4410712	110.3203947	203.7544485	368.325005	549.9045506	331.0032223	118.3130134	0	218.8750899	0	0
322.1754;3.2915	231.9792645	396.2495648	420.7569744	268.4533098	281.2950547	196.8438523	96.7928289	178.1127509	317.3949885	276.1034389	126.0079714	289.2579382	175.9284601	100.7946468	104.6554893	340.8752157	395.1000686	224.8735455	272.7686919	207.5020425	417.3789008	243.4110993	233.4560336	229.2529156	318.3957388	193.1496782	86.8934137	254.1982941	469.3511543	519.7466108	0	0	0	0	0	102.2218975	0	175.0576968	168.5059153	0	96.97197013	489.6923722	531.7258569	0	219.1995153	298.4158496	388.6839359	88.58600104	132.0975851	304.3104156	215.0623567	68.45455121	161.4461685	137.7982827	414.1453202	133.5448224	205.9723715	232.3301445	85.01508477	315.7591874	267.0104604	397.0542389	79.69129107	142.9912561	292.22048	298.0323025	217.507689	154.7279654	166.1482282	427.3791275	68.48164631	0	0	70.51122782	0	134.3778255	0	133.5621245	0	0	0	70.93843104	0	0	108.7621181	0
244.6589;2.9124	272.6573784	322.0596539	219.7323011	127.7852958	178.9989932	0	71.68715662	243.9971687	573.9111468	607.1029165	226.9735909	165.4350172	285.0324067	174.5399264	210.4728772	166.0950285	184.2238627	116.4022658	158.8608891	147.7774942	245.2062104	129.1439017	165.5121471	268.6352472	343.7467424	171.7534279	207.3276064	152.9383532	261.0988141	307.6259978	96.45412374	0	0	0	58.44708525	72.56736669	0	120.9486116	84.20820302	0	74.10835351	216.0359084	220.6309179	0	115.1136847	112.2739183	380.8627448	50.90893493	53.77915253	149.7759258	141.601897	70.96224945	222.0370117	194.6801633	205.9780704	116.2867298	237.9522583	0	65.45242273	199.7445149	334.7243215	373.3104988	149.7418967	175.5113658	209.8778969	294.4831252	288.168436	279.4258216	135.7255384	358.7168596	61.6598901	0	56.22373002	0	0	60.16903567	0	0	0	0	82.81495865	54.60459886	0	0	81.75768236	0
320.1625;3.1517	193.1698994	213.0003003	268.8053661	152.6471338	291.9520255	134.9895656	121.9535073	257.8641275	316.7459044	508.2600225	160.5227292	147.507754	214.7194143	125.3953795	102.633763	197.9473055	204.5983133	109.6086169	204.7098998	152.1734393	219.2706913	158.1057272	129.0911341	260.7033931	195.2785969	245.0821759	157.1124089	137.3717935	138.8088503	203.5213423	59.87172465	0	0	141.4628445	0	90.01460543	0	104.1690989	168.9799985	0	105.9231895	212.9030099	208.2922791	0	245.7903589	342.1323405	268.7980757	195.2255567	192.7850008	219.2736696	84.3043858	127.030357	187.9918139	273.6198306	640.8997143	282.293708	183.9563881	132.3700625	149.0312356	339.5747197	279.9164148	408.649629	142.6407485	90.27064034	172.8565443	169.5137946	163.1774316	145.9463152	194.0173433	202.8249989	126.9364878	121.3107157	76.32990012	72.62608705	139.8582256	184.1729709	0	0	72.90814028	0	130.403518	103.7113521	0	145.9292364	248.2651513	0
332.1819;2.2873	362.313969	1009.961274	609.4267808	250.5465426	378.89881	0	320.5411058	662.4768585	758.7319606	522.3752097	559.9325101	244.6879058	544.444451	506.6822036	396.1410621	364.3004004	402.8578376	375.9457757	258.3465768	416.9925051	566.9971247	271.183897	275.8871783	871.6776349	333.2391891	158.7678046	260.5369964	175.7618506	83.93055241	71.84258086	224.7367511	0	0	0	115.7265631	211.1327664	0	349.2401471	0	0	52.66093482	0	123.5043012	0	0	120.7920744	504.5433284	115.6401043	93.69358285	156.3899802	0	0	0	300.1299995	714.7726442	0	64.72775455	0	70.42776241	200.1707653	327.7319198	285.2799532	162.5170532	70.93896739	363.3081948	329.5679841	331.1536614	394.4672468	112.7808462	402.0425692	442.1140633	87.48013952	139.2163805	0	0	570.0991259	0	306.8958735	380.2253668	266.2775372	759.490007	196.9783814	97.61913184	347.5354297	788.2279593	0
361.2076;2.6967	267.1860614	620.0170219	669.6021897	274.4766453	290.5007471	210.8837226	229.1432825	562.1513268	693.9811146	481.7679802	322.5955725	119.6458246	218.5779041	206.5036825	272.2376731	217.9543342	267.0584547	0	87.71076107	232.6187252	229.5164029	148.4941088	257.0086113	190.2470341	142.3317098	0	249.2329206	132.656921	120.0396898	68.15000916	0	0	0	0	50.11369272	0	0	243.1944404	0	0	54.07201414	425.9698362	602.1927515	0	0	186.5675877	639.6977692	0	0	87.77171019	0	80.77976498	298.6487429	359.7367572	360.1584879	230.6419691	273.1219833	244.9463026	235.6998159	404.3702187	617.5893498	535.7133137	280.3362562	232.9881402	199.7561428	198.7936571	235.9967525	282.7820618	235.7668692	359.0900995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112.0507;0.3974	378.9367864	383.452687	100.9305443	154.9253573	128.306687	151.3929757	79.62447503	146.1892432	450.6743635	459.9076553	310.6048466	100.1272751	156.5702032	270.0085168	245.8421611	106.3501484	79.70312787	100.5258798	74.0051335	132.518901	122.6305766	87.47677163	200.1531312	61.90137277	132.2809886	0	664.027747	132.4283584	171.4073603	452.9672805	557.8892798	142.7009444	228.2492288	210.1774872	383.0813209	613.4126924	224.5734859	177.3905935	255.7595968	0	215.0306831	299.1203927	267.5881942	470.4994198	118.5401296	0	279.7690981	116.762049	209.1302949	110.0488704	67.6282479	76.70333394	565.765923	441.7354049	207.8633012	416.4084116	291.3120673	208.7140487	181.2053942	207.7997523	440.8844176	481.2015387	415.4495716	321.4667981	111.1314284	0	212.4748644	150.7795288	89.36011232	145.5747355	90.55722735	108.3955649	109.316517	344.2198467	275.1822728	395.6364913	137.4323683	127.7545447	97.48946942	174.2897508	267.6851725	56.20410254	237.5038624	269.3181138	270.8347818	0
201.1228;3.3371	188.3175463	357.1090874	97.87792969	101.4053069	100.2213096	106.8495477	105.8856402	274.4960199	291.4324531	155.0977925	75.55293414	71.38042846	92.60697124	182.4408937	121.8662341	110.861917	95.59693543	71.90914067	88.44124775	109.8236212	72.36412292	71.28568032	196.0479112	69.83008719	110.5613342	70.20711818	115.2188764	240.6195663	110.9144609	100.8828738	57.91008429	0	0	0	0	0	0	216.1794839	0	0	0	96.41925508	106.8074465	0	80.92178982	104.4794967	279.3799664	0	0	75.4665992	63.35178905	29.39314869	260.7442534	280.1442612	125.0416196	57.00737419	112.4661315	0	95.43012735	137.1510981	268.6767211	135.614309	190.613503	233.3377477	94.37746139	103.8700364	140.5593001	111.8268877	127.2268455	117.0650297	244.0863121	198.1299394	146.5809209	84.06991972	125.4195061	77.56948575	0	101.4869898	73.43666074	173.0128175	178.5208643	66.98022598	136.2446535	229.5749298	337.961303	0
267.1348;0.9286	464.7764568	776.5052704	842.9024537	365.8997558	620.8829015	334.238512	330.3642382	451.7270728	956.2818112	450.4372989	633.6934897	479.2757953	379.6166676	508.0986982	344.301757	381.5792904	429.1908816	332.2663696	195.4310986	159.7522617	358.5252659	254.5880943	477.317086	268.7132069	609.9476164	356.2194176	83.92468783	628.1855739	976.5721801	749.2927721	283.3190883	76.07486367	0	76.0064192	250.1898123	177.0887447	0	530.0044826	466.3528792	0	235.0655436	815.3453425	803.6565397	647.8762563	475.135746	499.8546372	603.7446342	315.1843717	372.976152	430.166177	313.9148742	1229.10864	1588.434617	2146.318315	164.7939609	1646.756305	1013.751723	513.5089078	624.9657526	682.345697	1523.408378	992.4181271	3001.414559	3071.910522	120.086737	0	499.1834737	337.5304863	702.4087505	659.7246117	165.4565193	420.6454873	490.6341795	566.9653032	128.6337948	51.6951596	134.1457066	373.6149238	338.2313824	117.8298515	292.8766685	336.4207742	203.2164814	263.3671134	68.32536231	211.1175409
182.1284;3.4187	156.7600161	268.9501543	71.39966487	0	55.15825723	0	0	94.07157094	173.9944509	0	488.7301637	72.80172426	82.08562513	211.6140297	317.414053	74.66738501	150.4809469	104.6976046	0	109.1247005	60.71231943	64.41571176	289.7355594	66.00342527	0	89.33559226	199.9543625	99.30344475	63.06020556	63.5950411	254.827271	83.55655311	0	88.61525459	492.5985607	153.9864831	114.3865055	135.9269632	90.16237422	0	150.6563194	69.71847858	79.54631795	0	109.467659	146.5458023	125.4749693	137.1941743	114.4404603	0	67.05165418	139.212198	141.1434203	44.67128269	71.57304522	84.846518	72.7459666	0	46.59338678	87.97820686	163.419011	74.92341746	473.3403625	361.1178402	87.4124553	134.564693	117.7377381	57.85436652	80.83852912	51.50477747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
419.2125;2.9096	267.2567867	380.2443237	146.2361966	393.6457643	399.3096477	307.125846	164.5110754	413.0271098	622.2042611	247.0463788	314.0161507	204.0539675	193.9262711	148.5954789	177.3173302	311.2648849	332.7256071	268.0046385	138.1771921	151.2192063	150.8659834	127.9116107	297.6590956	175.2622937	174.7356657	174.5139705	108.9783031	377.9614943	111.2537663	71.20910568	0	0	0	0	58.57169623	123.2223845	0	125.6925085	0	0	90.59957933	190.5962941	190.5005253	0	372.3079355	531.0780251	243.4882025	50.12571793	0	223.3852848	107.2798867	58.69940375	361.5193929	266.7231875	192.1310608	371.6509251	263.891096	244.2105575	215.495362	281.139961	342.5403813	374.290728	190.4559359	242.276585	301.7525044	282.6815453	220.1107484	141.2109021	245.5076462	186.5752627	129.2125983	0	0	60.83364636	214.3115231	0	0	0	0	0	96.08232903	143.5828807	0	0	0	0
171.112;3.4573	136.9952963	211.622905	164.3259166	68.49405057	139.5776181	0	105.1298106	268.6351994	305.5462093	203.8852412	132.3571948	103.6924604	200.4479723	103.0376879	95.68128477	80.47207269	65.20461496	57.88026471	81.61284149	161.9059654	140.5757566	68.85993171	106.7471602	105.3384964	86.19857764	0	68.81848837	82.23092618	180.8705231	126.4201024	0	0	0	0	0	0	0	162.5229733	0	0	0	145.5866588	121.4957276	0	79.17733027	82.98528711	357.8040608	0	56.65701917	126.0970626	92.79681761	29.64564803	74.51706654	111.289639	79.41184209	73.11113249	124.4163543	0	63.69025313	142.5041962	235.695242	87.22288367	104.8208124	72.67713114	81.72780614	63.7545555	55.99410612	81.69330224	110.5495734	108.1253546	336.8971885	139.196308	160.3593108	0	226.0760626	426.0514067	0	245.5741651	263.7074715	0	400.2027733	312.7009395	130.3926197	0	365.6794411	0
343.1959;2.8994	264.2873718	248.9682014	398.6760486	131.9257293	257.6379234	113.5541274	139.9710884	327.9268071	342.1127778	388.6968874	226.9392522	153.0073795	224.8683013	222.8558869	195.9345807	300.5530148	338.6273997	260.3425732	162.6923534	242.5070046	185.2056102	125.4950038	214.0125736	361.3627187	254.6561246	257.0773051	374.9544174	272.7513306	247.1911923	242.5395162	152.881775	0	0	57.25567895	88.46292111	129.1913897	0	211.9811104	195.7768421	0	151.118658	276.5170029	219.8842668	0	211.7846115	149.4344016	554.0723928	198.5307402	267.915126	235.3189468	207.4890445	145.1261754	189.0482157	298.0847786	375.6612626	139.3385568	250.8399133	120.3941749	159.6648567	326.0846951	386.8807179	578.4298583	254.6611505	209.952188	118.4612624	210.9952549	208.1528426	244.1949053	288.9379757	151.1897912	62.58899285	68.80012956	96.59915833	0	0	0	0	109.9871909	114.8143127	0	80.73219695	0	0	0	68.60623546	0
263.2377;8.2924	754.9075911	309.3686221	0	109.0294978	0	208.40879	354.7870941	147.2077082	182.4003612	189.1860204	362.7031364	0	197.2868094	303.712615	334.8640871	131.7015215	0	0	68.02778803	152.779522	0	0	757.7093149	61.57683175	0	0	108.7520249	0	0	0	469.0051753	103.1193937	631.0098707	0	431.912583	157.9950051	162.2756406	0	0	0	61.28567774	0	0	0	0	0	311.0627107	0	0	0	0	0	704.1671544	246.9547741	0	0	0	0	379.5134475	168.2573415	348.4450826	237.3935464	284.5567551	375.1115238	94.93336657	0	55.98414688	0	257.1403139	0	53.87224276	0	0	0	0	144.1026929	161.6450313	101.5755552	0	0	43.38856458	76.40058066	0	0	131.905724	0
382.1971;3.1649	241.665488	215.9918225	249.9863528	235.2125331	190.8900771	186.1536242	203.3817262	189.5508033	282.2914819	285.1298655	311.3203996	195.9728515	143.1693376	156.6633493	174.0740576	205.2966471	320.3825744	160.6165328	201.8899527	123.8785246	195.3649288	162.1090201	187.9468412	165.0887176	142.9952803	190.5097684	119.7588288	264.4479254	179.2376281	325.6698777	96.20696967	68.78551304	0	79.62609853	0	266.0964346	0	212.6643574	0	0	0	198.8232529	240.4495873	0	406.7836072	444.5621283	146.979022	70.53570873	140.403689	152.4806642	135.6789651	145.249814	278.5555427	175.5738673	119.4444507	162.8987842	242.6033033	166.7281971	241.0629604	145.1235972	201.2788851	144.5987396	200.4179583	120.8001558	283.1351855	298.8079502	223.5805102	179.3316147	152.6590844	180.2103588	176.1782266	71.81326013	167.6091113	0	223.0203417	230.46809	144.2152791	113.4422266	140.9936134	180.0000978	236.665635	265.810947	158.183305	145.6077692	129.3338307	0
375.2241;0.5362	242.8804249	842.1220355	554.5996972	0	480.4065571	0	0	448.1364747	1274.32979	271.2725668	597.5091378	338.8830511	286.8425778	328.3420491	323.1672273	130.1782651	298.4181733	200.8629503	223.9269511	189.5175953	622.5322578	128.7595101	367.3147066	513.9545602	381.3521106	166.4212027	110.6294856	279.5990288	432.2380762	696.5791071	0	0	0	0	68.16328572	0	0	209.7074243	90.2512331	0	90.73006948	440.9078092	501.196331	0	148.9574422	145.5700259	934.4935449	81.16856874	155.1548346	355.7039586	273.8386571	42.20072177	303.2931723	749.8682593	884.1484517	269.5285811	604.9723806	98.22634876	44.74355763	520.0970227	1095.907081	1394.20044	534.705192	506.8469571	344.477053	273.320409	211.5250978	291.595913	121.3120809	620.4501154	208.2116693	0	187.4442937	0	0	516.3011531	0	127.5156438	140.0096183	0	299.8336442	248.1885254	0	0	621.3120678	0
346.1958;2.7254	211.3715412	280.3723118	82.26435454	63.58722827	0	0	0	160.3059104	307.3707112	192.8706584	204.6808777	139.4722096	244.223909	83.21624718	158.7082762	191.5412713	0	0	161.0252781	253.9731761	209.4121532	202.4927432	238.7457922	367.6920077	150.3983134	121.0108054	190.1227188	117.2333739	192.7336435	122.605567	87.28487233	0	0	0	79.25096128	105.6848179	0	187.0757006	108.1960387	0	124.5167934	127.324079	145.1257295	0	192.2124727	146.5098233	474.1505735	70.89992345	71.726793	103.9713836	74.73363447	222.7249358	166.9172314	313.0329167	539.6660207	352.5927093	357.3888545	284.9806533	152.123996	254.8922341	122.1604794	107.4003497	293.5304699	61.56365169	785.1532223	671.0341761	647.0279455	899.2255292	69.17299048	825.6128023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185.1276;3.4704	136.8283399	196.0453663	197.9841965	81.76173511	161.5223358	114.9096058	116.9297148	182.1022909	226.8550981	143.4224881	164.8054019	152.8145082	149.0398254	62.17184965	68.31236096	111.8755196	126.7347151	90.57013148	144.466457	73.01364331	147.1377671	95.6571521	98.43136428	95.77628293	101.4541562	86.65341876	63.90983703	155.8894479	252.4184768	224.4007662	0	0	0	0	0	0	0	116.4762844	0	0	50.31885259	225.8381588	148.5347107	0	175.3043913	167.0196038	275.0985668	0	0	141.7281437	57.14262112	66.61966064	63.34908414	171.3475926	162.6123815	89.04255099	285.3466171	113.7585136	102.9278272	113.5994852	154.4534996	131.4743763	131.4790245	53.09921343	101.0672498	100.5871133	90.30643461	106.2834287	61.76615155	140.5070696	265.008971	75.3856423	66.72460817	76.26966178	217.3645569	459.9736217	0	219.6755012	90.62306412	100.0255778	277.5366746	107.394707	206.1201621	101.8428895	527.1758976	0
204.4602;0.928	249.5042859	422.9021714	0	0	0	0	0	0	228.6039021	0	266.8130471	0	0	496.592296	1009.759229	0	0	0	0	0	0	0	552.8779879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.35495085	0	0	0	0	0	0	0	0	280.4177052	0	0	0	0	0	0	39.18118662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261.1442;1.5051	0	726.0509878	338.9146807	224.3971997	521.7976826	321.1004482	249.7641033	357.2410856	381.6440328	107.396029	644.2593143	327.1321148	317.9703032	178.156512	220.9480913	99.46168802	129.1745723	70.14751791	220.5322649	177.2831814	535.9347376	229.0722501	130.7643672	204.4492571	123.2067939	84.32278232	286.3094593	458.2845099	1249.134879	1025.530911	192.3477492	0	0	81.09022005	202.7286996	192.6490582	0	162.4069701	245.2682061	0	208.4342942	949.9508738	578.4276575	0	89.12217233	171.37551	538.5018605	107.4569491	176.5007799	397.1399604	332.0117918	133.3359763	0	251.4195916	76.74615381	271.3721779	61.54579684	0	130.5582035	182.3633384	203.6511452	166.6453436	205.0131899	103.8714954	0	0	0	0	91.62310304	177.6925811	0	0	0	75.98723354	0	0	0	78.47478135	68.41750147	0	254.5659692	119.6314272	0	0	0	0
201.123;3.134	218.4229856	476.1397998	473.6660008	88.65266687	148.6499098	0	132.1482606	281.5919093	373.5218942	203.705241	157.2564681	202.4443483	238.6882897	206.4561952	192.9078798	113.358082	125.664936	163.1344888	179.8451972	156.2440507	220.5794136	85.70893291	178.2161694	157.6726992	166.1470265	127.3743785	137.7326986	118.242079	380.1803992	118.2780361	84.74793859	0	0	0	79.60207825	110.8076262	0	148.6969487	0	0	62.28704205	204.4027646	140.0157293	0	124.2695734	171.1422944	195.5738942	0	0	135.9666274	75.14152924	83.92542022	209.959513	421.0894822	247.0213793	155.099303	220.5476421	133.8516224	180.9857307	282.2888368	379.6481794	300.9941528	292.2407164	321.248576	157.8932343	178.7226208	140.5593001	172.7758135	156.909133	209.0822607	244.0863121	198.1299394	156.3102076	84.06991972	156.2514478	187.2800626	0	109.4963278	183.6889524	173.0128175	241.9937592	225.8957304	145.4975043	238.3249261	337.961303	0
294.1546;0.6977	465.4484451	699.8897216	2141.840554	3066.439508	1043.03037	365.9478475	1894.97247	538.7000643	198.9818714	0	797.5291259	677.0376402	544.6441014	266.7611458	274.7660204	3635.751139	1189.894645	1754.446142	605.9365198	337.1604995	1754.51777	1219.63319	126.9851532	757.7822258	1305.528197	608.4892593	325.8056144	664.1929953	4409.361883	4011.009873	208.5568705	204.0464723	151.2396803	4007.121915	130.281924	579.4113892	500.6902444	103.4780408	533.0648378	0	8115.840478	1174.576523	4455.840547	0	824.0773658	1085.730512	58.98377043	5546.116016	2879.307661	580.1975192	777.3167767	2608.616926	448.3246694	520.0656528	1873.261995	3099.289221	976.5568151	402.1663024	1638.817209	492.4106525	180.9342901	93.46855707	550.9546005	265.5847119	3513.650895	1037.521722	1738.629018	590.6597774	317.2795318	1975.734588	6219.907652	1267.812882	1281.664268	0	678.9117792	4303.796565	381.9114752	601.1366665	733.811112	590.3419191	2642.238833	792.4176141	1175.027959	1176.046074	4109.90133	0
233.1146;0.3834	164.8590501	342.3266724	897.9376713	373.8541445	361.6879936	293.6532678	295.1751609	540.6521317	476.5154211	464.8910604	270.1083884	382.171464	523.0230099	273.6460117	312.665878	187.8495186	329.0931667	65.35206988	468.1752527	366.3470396	581.4233408	160.640462	260.5323839	402.2751426	299.3157267	367.8302097	139.8644708	500.6213173	762.2571673	484.6074845	214.1359322	252.6354128	101.6145197	154.3061119	143.2290497	296.993953	216.9664789	253.8062199	443.6002326	0	251.1802402	680.9329195	424.3141663	656.332578	230.5183412	190.4337026	316.1681233	507.7926787	1389.511805	637.7072473	448.4918968	233.361041	254.4391954	323.2492433	441.6754083	411.9395348	544.064359	320.5653375	450.8035742	544.5081971	532.7869162	360.3662006	354.44632	256.2707455	319.4459032	376.2936573	177.8933617	399.5096383	368.3874541	627.8950419	594.2283883	561.2433281	499.2811023	167.1752129	835.3275812	550.1854754	208.0893789	539.9426018	507.93779	653.5986955	951.664535	533.1050548	719.7500582	498.7959612	572.2274437	782.2787549
535.2732;8.699	0	381.4379378	0	372.9428564	0	144.7421381	74.52111485	87.9571348	266.9979738	0	224.3490188	0	0	57.13979426	96.98746175	0	0	0	0	0	0	0	78.30456454	0	0	0	117.43535	0	0	0	0	0	0	0	212.0785461	0	0	0	0	0	0	0	0	0	0	0	131.8262835	0	0	0	0	0	131.9705974	132.461556	0	54.61137176	0	0	80.18703491	46.93969859	110.7530445	124.6109028	0	84.19654477	0	0	0	0	29.46272586	0	0	0	0	354.4831778	0	0	0	0	0	0	77.1905721	0	0	0	0	0
